RUN	perf.TestSimulation	testsimulation	1676394243974	 	3.0.3
USER	mainScenario	93	END	1676394636677	1676394638397
USER	mainScenario	94	START	1676394638669	1676394638669
REQUEST	94	open	/webtours/	1676394638669	1676394638695	OK	 
REQUEST	94	open	/cgi-bin/welcome.pl	1676394638695	1676394638751	OK	 
REQUEST	94	open	/cgi-bin/nav.pl	1676394638751	1676394638853	OK	 
GROUP	94	open	1676394638669	1676394638853	184	OK
REQUEST	94	login	/cgi-bin/login.pl	1676394638853	1676394638959	OK	 
REQUEST	94	login	/cgi-bin/nav.pl	1676394638960	1676394639055	OK	 
REQUEST	94	login	/cgi-bin/login.pl	1676394639056	1676394639148	OK	 
GROUP	94	login	1676394638853	1676394639148	293	OK
REQUEST	94	buyTicket	/cgi-bin/welcome.pl	1676394639149	1676394639239	OK	 
REQUEST	94	buyTicket	/cgi-bin/nav.pl	1676394639240	1676394639344	OK	 
REQUEST	94	buyTicket	/cgi-bin/reservations.pl	1676394639344	1676394639453	OK	 
REQUEST	94	buyTicket	/cgi-bin/reservations.pl	1676394639453	1676394639559	OK	 
REQUEST	94	buyTicket	/cgi-bin/reservations.pl	1676394639559	1676394639669	OK	 
REQUEST	94	buyTicket	/cgi-bin/reservations.pl	1676394639670	1676394639773	OK	 
GROUP	94	buyTicket	1676394639148	1676394639773	622	OK
REQUEST	94	itinerary	/cgi-bin/welcome.pl	1676394639773	1676394639860	OK	 
REQUEST	94	itinerary	/cgi-bin/nav.pl	1676394639860	1676394639961	OK	 
REQUEST	94	itinerary	/cgi-bin/itinerary.pl	1676394639961	1676394640274	OK	 
GROUP	94	itinerary	1676394639773	1676394640275	501	OK
REQUEST	94	signOff	/cgi-bin/welcome.pl	1676394640276	1676394640361	OK	 
REQUEST	94	signOff	/cgi-bin/nav.pl	1676394640361	1676394640427	OK	 
REQUEST	94	signOff	/WebTours/home.html	1676394640428	1676394640473	OK	 
GROUP	94	signOff	1676394640275	1676394640473	196	OK
USER	mainScenario	94	END	1676394638669	1676394640474
USER	mainScenario	95	START	1676394640669	1676394640669
REQUEST	95	open	/webtours/	1676394640669	1676394640701	OK	 
REQUEST	95	open	/cgi-bin/welcome.pl	1676394640701	1676394640766	OK	 
REQUEST	95	open	/cgi-bin/nav.pl	1676394640766	1676394640865	OK	 
GROUP	95	open	1676394640669	1676394640865	196	OK
REQUEST	95	login	/cgi-bin/login.pl	1676394640865	1676394640965	OK	 
REQUEST	95	login	/cgi-bin/nav.pl	1676394640965	1676394641353	OK	 
REQUEST	95	login	/cgi-bin/login.pl	1676394641354	1676394641431	OK	 
GROUP	95	login	1676394640865	1676394641432	565	OK
REQUEST	95	buyTicket	/cgi-bin/welcome.pl	1676394641432	1676394641517	OK	 
REQUEST	95	buyTicket	/cgi-bin/nav.pl	1676394641517	1676394641610	OK	 
REQUEST	95	buyTicket	/cgi-bin/reservations.pl	1676394641610	1676394641718	OK	 
REQUEST	95	buyTicket	/cgi-bin/reservations.pl	1676394641718	1676394641836	OK	 
REQUEST	95	buyTicket	/cgi-bin/reservations.pl	1676394641836	1676394641937	OK	 
REQUEST	95	buyTicket	/cgi-bin/reservations.pl	1676394641938	1676394642043	OK	 
GROUP	95	buyTicket	1676394641432	1676394642043	610	OK
REQUEST	95	itinerary	/cgi-bin/welcome.pl	1676394642043	1676394642129	OK	 
REQUEST	95	itinerary	/cgi-bin/nav.pl	1676394642130	1676394642222	OK	 
USER	mainScenario	96	START	1676394642679	1676394642679
REQUEST	96	open	/webtours/	1676394642679	1676394642734	OK	 
REQUEST	96	open	/cgi-bin/welcome.pl	1676394642734	1676394642823	OK	 
REQUEST	96	open	/cgi-bin/nav.pl	1676394642824	1676394642926	OK	 
GROUP	96	open	1676394642679	1676394642926	246	OK
REQUEST	96	login	/cgi-bin/login.pl	1676394642926	1676394643016	OK	 
REQUEST	96	login	/cgi-bin/nav.pl	1676394643016	1676394643100	OK	 
REQUEST	96	login	/cgi-bin/login.pl	1676394643100	1676394643227	OK	 
GROUP	96	login	1676394642926	1676394643228	301	OK
REQUEST	95	itinerary	/cgi-bin/itinerary.pl	1676394642223	1676394643291	OK	 
GROUP	95	itinerary	1676394642043	1676394643293	1246	OK
REQUEST	96	buyTicket	/cgi-bin/welcome.pl	1676394643228	1676394643295	OK	 
REQUEST	95	signOff	/cgi-bin/welcome.pl	1676394643293	1676394643357	OK	 
REQUEST	96	buyTicket	/cgi-bin/nav.pl	1676394643295	1676394643402	OK	 
REQUEST	95	signOff	/cgi-bin/nav.pl	1676394643357	1676394643455	OK	 
REQUEST	95	signOff	/WebTours/home.html	1676394643455	1676394643513	OK	 
GROUP	95	signOff	1676394643293	1676394643513	220	OK
USER	mainScenario	95	END	1676394640669	1676394643513
REQUEST	96	buyTicket	/cgi-bin/reservations.pl	1676394643403	1676394643540	OK	 
REQUEST	96	buyTicket	/cgi-bin/reservations.pl	1676394643541	1676394643644	OK	 
REQUEST	96	buyTicket	/cgi-bin/reservations.pl	1676394643644	1676394643764	OK	 
REQUEST	96	buyTicket	/cgi-bin/reservations.pl	1676394643765	1676394643870	OK	 
GROUP	96	buyTicket	1676394643228	1676394643871	639	OK
REQUEST	96	itinerary	/cgi-bin/welcome.pl	1676394643871	1676394643973	OK	 
REQUEST	96	itinerary	/cgi-bin/nav.pl	1676394643974	1676394644080	OK	 
REQUEST	96	itinerary	/cgi-bin/itinerary.pl	1676394644080	1676394644322	OK	 
GROUP	96	itinerary	1676394643871	1676394644324	450	OK
REQUEST	96	signOff	/cgi-bin/welcome.pl	1676394644324	1676394644413	OK	 
REQUEST	96	signOff	/cgi-bin/nav.pl	1676394644414	1676394644512	OK	 
REQUEST	96	signOff	/WebTours/home.html	1676394644513	1676394644559	OK	 
GROUP	96	signOff	1676394644324	1676394644560	233	OK
USER	mainScenario	96	END	1676394642679	1676394644560
USER	mainScenario	97	START	1676394645680	1676394645680
REQUEST	97	open	/webtours/	1676394645681	1676394645708	OK	 
REQUEST	97	open	/cgi-bin/welcome.pl	1676394645709	1676394645766	OK	 
REQUEST	97	open	/cgi-bin/nav.pl	1676394645767	1676394645859	OK	 
GROUP	97	open	1676394645681	1676394645859	176	OK
REQUEST	97	login	/cgi-bin/login.pl	1676394645860	1676394646308	OK	 
REQUEST	97	login	/cgi-bin/nav.pl	1676394646308	1676394646436	OK	 
REQUEST	97	login	/cgi-bin/login.pl	1676394646436	1676394646529	OK	 
GROUP	97	login	1676394645859	1676394646529	669	OK
REQUEST	97	buyTicket	/cgi-bin/welcome.pl	1676394646529	1676394646617	OK	 
REQUEST	97	buyTicket	/cgi-bin/nav.pl	1676394646617	1676394646680	OK	 
REQUEST	97	buyTicket	/cgi-bin/reservations.pl	1676394646680	1676394646813	OK	 
REQUEST	97	buyTicket	/cgi-bin/reservations.pl	1676394646813	1676394646913	OK	 
REQUEST	97	buyTicket	/cgi-bin/reservations.pl	1676394646914	1676394647011	OK	 
REQUEST	97	buyTicket	/cgi-bin/reservations.pl	1676394647011	1676394647133	OK	 
GROUP	97	buyTicket	1676394646529	1676394647133	603	OK
REQUEST	97	itinerary	/cgi-bin/welcome.pl	1676394647133	1676394647193	OK	 
REQUEST	97	itinerary	/cgi-bin/nav.pl	1676394647193	1676394647281	OK	 
USER	mainScenario	98	START	1676394647672	1676394647672
REQUEST	98	open	/webtours/	1676394647673	1676394647699	OK	 
REQUEST	97	itinerary	/cgi-bin/itinerary.pl	1676394647281	1676394647710	OK	 
GROUP	97	itinerary	1676394647133	1676394647711	577	OK
REQUEST	98	open	/cgi-bin/welcome.pl	1676394647699	1676394647756	OK	 
REQUEST	97	signOff	/cgi-bin/welcome.pl	1676394647711	1676394647799	OK	 
REQUEST	98	open	/cgi-bin/nav.pl	1676394647757	1676394647858	OK	 
GROUP	98	open	1676394647673	1676394647858	184	OK
REQUEST	97	signOff	/cgi-bin/nav.pl	1676394647799	1676394647892	OK	 
REQUEST	97	signOff	/WebTours/home.html	1676394647892	1676394647935	OK	 
GROUP	97	signOff	1676394647711	1676394647935	224	OK
USER	mainScenario	97	END	1676394645680	1676394647935
REQUEST	98	login	/cgi-bin/login.pl	1676394647858	1676394647960	OK	 
REQUEST	98	login	/cgi-bin/nav.pl	1676394647960	1676394648033	OK	 
REQUEST	98	login	/cgi-bin/login.pl	1676394648034	1676394648126	OK	 
GROUP	98	login	1676394647858	1676394648126	267	OK
REQUEST	98	buyTicket	/cgi-bin/welcome.pl	1676394648126	1676394648224	OK	 
REQUEST	98	buyTicket	/cgi-bin/nav.pl	1676394648224	1676394648334	OK	 
REQUEST	98	buyTicket	/cgi-bin/reservations.pl	1676394648334	1676394648437	OK	 
REQUEST	98	buyTicket	/cgi-bin/reservations.pl	1676394648437	1676394648538	OK	 
REQUEST	98	buyTicket	/cgi-bin/reservations.pl	1676394648539	1676394648647	OK	 
REQUEST	98	buyTicket	/cgi-bin/reservations.pl	1676394648647	1676394648777	OK	 
GROUP	98	buyTicket	1676394648126	1676394648778	650	OK
REQUEST	98	itinerary	/cgi-bin/welcome.pl	1676394648778	1676394648866	OK	 
REQUEST	98	itinerary	/cgi-bin/nav.pl	1676394648866	1676394648972	OK	 
REQUEST	98	itinerary	/cgi-bin/itinerary.pl	1676394648973	1676394649251	OK	 
GROUP	98	itinerary	1676394648778	1676394649252	472	OK
REQUEST	98	signOff	/cgi-bin/welcome.pl	1676394649252	1676394649339	OK	 
REQUEST	98	signOff	/cgi-bin/nav.pl	1676394649339	1676394649431	OK	 
REQUEST	98	signOff	/WebTours/home.html	1676394649432	1676394649478	OK	 
GROUP	98	signOff	1676394649252	1676394649478	225	OK
USER	mainScenario	98	END	1676394647672	1676394649478
USER	mainScenario	99	START	1676394649669	1676394649669
REQUEST	99	open	/webtours/	1676394649669	1676394649694	OK	 
REQUEST	99	open	/cgi-bin/welcome.pl	1676394649694	1676394650213	OK	 
REQUEST	99	open	/cgi-bin/nav.pl	1676394650214	1676394650346	OK	 
GROUP	99	open	1676394649669	1676394650346	676	OK
REQUEST	99	login	/cgi-bin/login.pl	1676394650346	1676394650438	OK	 
REQUEST	99	login	/cgi-bin/nav.pl	1676394650438	1676394650532	OK	 
REQUEST	99	login	/cgi-bin/login.pl	1676394650533	1676394650631	OK	 
GROUP	99	login	1676394650346	1676394650632	284	OK
REQUEST	99	buyTicket	/cgi-bin/welcome.pl	1676394650632	1676394650732	OK	 
REQUEST	99	buyTicket	/cgi-bin/nav.pl	1676394650732	1676394650825	OK	 
REQUEST	99	buyTicket	/cgi-bin/reservations.pl	1676394650825	1676394650930	OK	 
REQUEST	99	buyTicket	/cgi-bin/reservations.pl	1676394650930	1676394651033	OK	 
REQUEST	99	buyTicket	/cgi-bin/reservations.pl	1676394651033	1676394651153	OK	 
REQUEST	99	buyTicket	/cgi-bin/reservations.pl	1676394651153	1676394651269	OK	 
GROUP	99	buyTicket	1676394650632	1676394651270	637	OK
REQUEST	99	itinerary	/cgi-bin/welcome.pl	1676394651270	1676394651356	OK	 
REQUEST	99	itinerary	/cgi-bin/nav.pl	1676394651357	1676394651443	OK	 
REQUEST	99	itinerary	/cgi-bin/itinerary.pl	1676394651443	1676394651980	OK	 
GROUP	99	itinerary	1676394651270	1676394651981	709	OK
REQUEST	99	signOff	/cgi-bin/welcome.pl	1676394651981	1676394652035	OK	 
REQUEST	99	signOff	/cgi-bin/nav.pl	1676394652035	1676394652128	OK	 
REQUEST	99	signOff	/WebTours/home.html	1676394652128	1676394652175	OK	 
GROUP	99	signOff	1676394651981	1676394652176	194	OK
USER	mainScenario	99	END	1676394649669	1676394652176
USER	mainScenario	100	START	1676394652681	1676394652681
REQUEST	100	open	/webtours/	1676394652682	1676394652707	OK	 
REQUEST	100	open	/cgi-bin/welcome.pl	1676394652707	1676394652766	OK	 
REQUEST	100	open	/cgi-bin/nav.pl	1676394652767	1676394652856	OK	 
GROUP	100	open	1676394652681	1676394652856	173	OK
REQUEST	100	login	/cgi-bin/login.pl	1676394652857	1676394652946	OK	 
REQUEST	100	login	/cgi-bin/nav.pl	1676394652946	1676394653044	OK	 
REQUEST	100	login	/cgi-bin/login.pl	1676394653044	1676394653132	OK	 
GROUP	100	login	1676394652856	1676394653132	275	OK
REQUEST	100	buyTicket	/cgi-bin/welcome.pl	1676394653133	1676394653219	OK	 
REQUEST	100	buyTicket	/cgi-bin/nav.pl	1676394653220	1676394653319	OK	 
REQUEST	100	buyTicket	/cgi-bin/reservations.pl	1676394653319	1676394653428	OK	 
REQUEST	100	buyTicket	/cgi-bin/reservations.pl	1676394653429	1676394653529	OK	 
REQUEST	100	buyTicket	/cgi-bin/reservations.pl	1676394653529	1676394653638	OK	 
REQUEST	100	buyTicket	/cgi-bin/reservations.pl	1676394653638	1676394653752	OK	 
GROUP	100	buyTicket	1676394653133	1676394653752	617	OK
REQUEST	100	itinerary	/cgi-bin/welcome.pl	1676394653752	1676394653855	OK	 
REQUEST	100	itinerary	/cgi-bin/nav.pl	1676394653855	1676394653970	OK	 
REQUEST	100	itinerary	/cgi-bin/itinerary.pl	1676394653970	1676394654179	OK	 
GROUP	100	itinerary	1676394653752	1676394654180	427	OK
REQUEST	100	signOff	/cgi-bin/welcome.pl	1676394654180	1676394654273	OK	 
REQUEST	100	signOff	/cgi-bin/nav.pl	1676394654274	1676394654365	OK	 
REQUEST	100	signOff	/WebTours/home.html	1676394654365	1676394654412	OK	 
GROUP	100	signOff	1676394654180	1676394654412	231	OK
USER	mainScenario	100	END	1676394652681	1676394654412
USER	mainScenario	101	START	1676394654672	1676394654672
REQUEST	101	open	/webtours/	1676394654672	1676394654699	OK	 
REQUEST	101	open	/cgi-bin/welcome.pl	1676394654699	1676394654757	OK	 
REQUEST	101	open	/cgi-bin/nav.pl	1676394654757	1676394654850	OK	 
GROUP	101	open	1676394654672	1676394654850	178	OK
REQUEST	101	login	/cgi-bin/login.pl	1676394654851	1676394654942	OK	 
REQUEST	101	login	/cgi-bin/nav.pl	1676394654942	1676394655037	OK	 
REQUEST	101	login	/cgi-bin/login.pl	1676394655037	1676394655132	OK	 
GROUP	101	login	1676394654850	1676394655132	281	OK
REQUEST	101	buyTicket	/cgi-bin/welcome.pl	1676394655132	1676394655220	OK	 
REQUEST	101	buyTicket	/cgi-bin/nav.pl	1676394655221	1676394655322	OK	 
REQUEST	101	buyTicket	/cgi-bin/reservations.pl	1676394655322	1676394655433	OK	 
REQUEST	101	buyTicket	/cgi-bin/reservations.pl	1676394655434	1676394655538	OK	 
REQUEST	101	buyTicket	/cgi-bin/reservations.pl	1676394655538	1676394655649	OK	 
REQUEST	101	buyTicket	/cgi-bin/reservations.pl	1676394655650	1676394655759	OK	 
GROUP	101	buyTicket	1676394655132	1676394655759	624	OK
REQUEST	101	itinerary	/cgi-bin/welcome.pl	1676394655759	1676394655856	OK	 
REQUEST	101	itinerary	/cgi-bin/nav.pl	1676394655856	1676394655945	OK	 
REQUEST	101	itinerary	/cgi-bin/itinerary.pl	1676394655946	1676394656119	OK	 
GROUP	101	itinerary	1676394655759	1676394656119	359	OK
REQUEST	101	signOff	/cgi-bin/welcome.pl	1676394656119	1676394656177	OK	 
REQUEST	101	signOff	/cgi-bin/nav.pl	1676394656177	1676394656265	OK	 
REQUEST	101	signOff	/WebTours/home.html	1676394656266	1676394656312	OK	 
GROUP	101	signOff	1676394656119	1676394656312	192	OK
USER	mainScenario	101	END	1676394654672	1676394656313
USER	mainScenario	102	START	1676394656679	1676394656679
USER	mainScenario	103	START	1676394659681	1676394659681
REQUEST	102	open	/webtours/	1676394656679	1676394659713	OK	 
REQUEST	103	open	/webtours/	1676394659682	1676394659741	OK	 
REQUEST	102	open	/cgi-bin/welcome.pl	1676394659713	1676394659787	OK	 
REQUEST	103	open	/cgi-bin/welcome.pl	1676394659741	1676394659841	OK	 
REQUEST	102	open	/cgi-bin/nav.pl	1676394659787	1676394659879	OK	 
GROUP	102	open	1676394656679	1676394659879	3200	OK
REQUEST	103	open	/cgi-bin/nav.pl	1676394659841	1676394659942	OK	 
GROUP	103	open	1676394659681	1676394659942	260	OK
REQUEST	102	login	/cgi-bin/login.pl	1676394659879	1676394659976	OK	 
REQUEST	103	login	/cgi-bin/login.pl	1676394659943	1676394660045	OK	 
REQUEST	102	login	/cgi-bin/nav.pl	1676394659976	1676394660068	OK	 
REQUEST	103	login	/cgi-bin/nav.pl	1676394660046	1676394660114	OK	 
REQUEST	102	login	/cgi-bin/login.pl	1676394660068	1676394660165	OK	 
GROUP	102	login	1676394659879	1676394660165	286	OK
REQUEST	103	login	/cgi-bin/login.pl	1676394660114	1676394660214	OK	 
GROUP	103	login	1676394659942	1676394660214	270	OK
REQUEST	102	buyTicket	/cgi-bin/welcome.pl	1676394660165	1676394660260	OK	 
REQUEST	103	buyTicket	/cgi-bin/welcome.pl	1676394660214	1676394660305	OK	 
REQUEST	102	buyTicket	/cgi-bin/nav.pl	1676394660260	1676394660349	OK	 
REQUEST	103	buyTicket	/cgi-bin/nav.pl	1676394660305	1676394660407	OK	 
REQUEST	102	buyTicket	/cgi-bin/reservations.pl	1676394660350	1676394660470	OK	 
REQUEST	103	buyTicket	/cgi-bin/reservations.pl	1676394660408	1676394660540	OK	 
REQUEST	102	buyTicket	/cgi-bin/reservations.pl	1676394660470	1676394660596	OK	 
REQUEST	103	buyTicket	/cgi-bin/reservations.pl	1676394660541	1676394660667	OK	 
REQUEST	102	buyTicket	/cgi-bin/reservations.pl	1676394660596	1676394660719	OK	 
REQUEST	103	buyTicket	/cgi-bin/reservations.pl	1676394660668	1676394660778	OK	 
REQUEST	102	buyTicket	/cgi-bin/reservations.pl	1676394660719	1676394660853	OK	 
GROUP	102	buyTicket	1676394660165	1676394660854	687	OK
REQUEST	103	buyTicket	/cgi-bin/reservations.pl	1676394660779	1676394660887	OK	 
GROUP	103	buyTicket	1676394660214	1676394660887	669	OK
REQUEST	102	itinerary	/cgi-bin/welcome.pl	1676394660854	1676394660928	OK	 
REQUEST	103	itinerary	/cgi-bin/welcome.pl	1676394660887	1676394660973	OK	 
REQUEST	102	itinerary	/cgi-bin/nav.pl	1676394660928	1676394661017	OK	 
REQUEST	103	itinerary	/cgi-bin/nav.pl	1676394660973	1676394661070	OK	 
REQUEST	102	itinerary	/cgi-bin/itinerary.pl	1676394661018	1676394661394	OK	 
GROUP	102	itinerary	1676394660854	1676394661395	539	OK
REQUEST	103	itinerary	/cgi-bin/itinerary.pl	1676394661070	1676394661399	OK	 
GROUP	103	itinerary	1676394660887	1676394661400	512	OK
REQUEST	103	signOff	/cgi-bin/welcome.pl	1676394661400	1676394661513	OK	 
REQUEST	102	signOff	/cgi-bin/welcome.pl	1676394661396	1676394661516	OK	 
REQUEST	103	signOff	/cgi-bin/nav.pl	1676394661514	1676394661642	OK	 
REQUEST	102	signOff	/cgi-bin/nav.pl	1676394661516	1676394661670	OK	 
USER	mainScenario	104	START	1676394661682	1676394661682
REQUEST	103	signOff	/WebTours/home.html	1676394661642	1676394661689	OK	 
GROUP	103	signOff	1676394661400	1676394661689	288	OK
USER	mainScenario	103	END	1676394659681	1676394661689
REQUEST	102	signOff	/WebTours/home.html	1676394661670	1676394661689	OK	 
GROUP	102	signOff	1676394661395	1676394661689	293	OK
USER	mainScenario	102	END	1676394656679	1676394661689
REQUEST	104	open	/webtours/	1676394661682	1676394661707	OK	 
REQUEST	104	open	/cgi-bin/welcome.pl	1676394661707	1676394661784	OK	 
REQUEST	104	open	/cgi-bin/nav.pl	1676394661785	1676394661897	OK	 
GROUP	104	open	1676394661682	1676394661897	214	OK
REQUEST	104	login	/cgi-bin/login.pl	1676394661897	1676394661982	OK	 
REQUEST	104	login	/cgi-bin/nav.pl	1676394661983	1676394662090	OK	 
REQUEST	104	login	/cgi-bin/login.pl	1676394662090	1676394662178	OK	 
GROUP	104	login	1676394661897	1676394662179	280	OK
REQUEST	104	buyTicket	/cgi-bin/welcome.pl	1676394662179	1676394662289	OK	 
REQUEST	104	buyTicket	/cgi-bin/nav.pl	1676394662290	1676394662381	OK	 
REQUEST	104	buyTicket	/cgi-bin/reservations.pl	1676394662381	1676394662487	OK	 
REQUEST	104	buyTicket	/cgi-bin/reservations.pl	1676394662487	1676394662593	OK	 
REQUEST	104	buyTicket	/cgi-bin/reservations.pl	1676394662593	1676394662701	OK	 
REQUEST	104	buyTicket	/cgi-bin/reservations.pl	1676394662702	1676394662819	OK	 
GROUP	104	buyTicket	1676394662179	1676394662819	638	OK
REQUEST	104	itinerary	/cgi-bin/welcome.pl	1676394662819	1676394662919	OK	 
REQUEST	104	itinerary	/cgi-bin/nav.pl	1676394662919	1676394663012	OK	 
REQUEST	104	itinerary	/cgi-bin/itinerary.pl	1676394663013	1676394663231	OK	 
GROUP	104	itinerary	1676394662819	1676394663232	411	OK
REQUEST	104	signOff	/cgi-bin/welcome.pl	1676394663232	1676394663321	OK	 
REQUEST	104	signOff	/cgi-bin/nav.pl	1676394663321	1676394663434	OK	 
REQUEST	104	signOff	/WebTours/home.html	1676394663435	1676394663480	OK	 
GROUP	104	signOff	1676394663232	1676394663481	247	OK
USER	mainScenario	104	END	1676394661682	1676394663481
USER	mainScenario	105	START	1676394663669	1676394663669
REQUEST	105	open	/webtours/	1676394663669	1676394663711	OK	 
REQUEST	105	open	/cgi-bin/welcome.pl	1676394663712	1676394663785	OK	 
REQUEST	105	open	/cgi-bin/nav.pl	1676394663785	1676394663877	OK	 
GROUP	105	open	1676394663669	1676394663877	207	OK
REQUEST	105	login	/cgi-bin/login.pl	1676394663877	1676394664330	OK	 
REQUEST	105	login	/cgi-bin/nav.pl	1676394664330	1676394664459	OK	 
REQUEST	105	login	/cgi-bin/login.pl	1676394664459	1676394664544	OK	 
GROUP	105	login	1676394663877	1676394664544	667	OK
REQUEST	105	buyTicket	/cgi-bin/welcome.pl	1676394664545	1676394664651	OK	 
REQUEST	105	buyTicket	/cgi-bin/nav.pl	1676394664652	1676394664759	OK	 
REQUEST	105	buyTicket	/cgi-bin/reservations.pl	1676394664760	1676394665164	OK	 
REQUEST	105	buyTicket	/cgi-bin/reservations.pl	1676394665164	1676394665297	OK	 
REQUEST	105	buyTicket	/cgi-bin/reservations.pl	1676394665297	1676394665375	OK	 
REQUEST	105	buyTicket	/cgi-bin/reservations.pl	1676394665376	1676394665484	OK	 
GROUP	105	buyTicket	1676394664544	1676394665485	936	OK
REQUEST	105	itinerary	/cgi-bin/welcome.pl	1676394665485	1676394665561	OK	 
REQUEST	105	itinerary	/cgi-bin/nav.pl	1676394665561	1676394665664	OK	 
USER	mainScenario	106	START	1676394665681	1676394665681
REQUEST	106	open	/webtours/	1676394665681	1676394665784	OK	 
REQUEST	106	open	/cgi-bin/welcome.pl	1676394665784	1676394665873	OK	 
REQUEST	106	open	/cgi-bin/nav.pl	1676394665873	1676394665983	OK	 
GROUP	106	open	1676394665681	1676394665983	302	OK
REQUEST	106	login	/cgi-bin/login.pl	1676394665983	1676394666084	OK	 
REQUEST	106	login	/cgi-bin/nav.pl	1676394666084	1676394666197	OK	 
REQUEST	106	login	/cgi-bin/login.pl	1676394666197	1676394666300	OK	 
GROUP	106	login	1676394665983	1676394666300	317	OK
REQUEST	106	buyTicket	/cgi-bin/welcome.pl	1676394666301	1676394666407	OK	 
REQUEST	105	itinerary	/cgi-bin/itinerary.pl	1676394665664	1676394666417	OK	 
GROUP	105	itinerary	1676394665485	1676394666418	932	OK
